시도교육청,지역교육청,지역,학교명,설립구분,오후돌봄운영교실수,오후돌봄참여학생수,저녁돌봄운영교실수,저녁돌봄참여학생수,1-4학년 학생수,방과후학교 연계형돌봄운영교실수,방과후학교 연계형돌봄참여학생수,5-6학년 학생수
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,낙동초등학교,공립,1,23,0,0,19,0,0,10
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,남포초등학교,공립,1,15,0,0,27,0,0,11
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대관초등학교,공립,2,49,0,0,258,0,0,118
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대남초등학교,공립,2,38,0,0,139,0,0,86
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대창초등학교,공립,1,19,0,0,39,0,0,17
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대천초등학교,공립,3,60,0,0,569,0,0,311
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,오천초등학교삽시분교장,공립,1,5,0,0,3,0,0,6
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,성주초등학교,공립,1,18,0,0,31,7,18,17
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,송학초등학교,공립,4,88,0,0,44,0,0,20
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,오천초등학교,공립,1,7,0,0,18,0,0,15
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,옥계초등학교,공립,1,31,0,0,47,0,0,18
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,외연도초등학교,공립,1,3,1,4,3,0,0,1
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,웅천초등학교,공립,1,23,0,0,39,0,0,20
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,월전초등학교,공립,1,21,0,0,21,0,0,11
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,주산초등학교,공립,1,12,0,0,32,0,0,14
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,주포초등학교,공립,1,14,0,0,27,0,0,8
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,천북초등학교,공립,1,17,0,0,42,0,0,14
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청라초등학교,공립,1,16,0,0,32,0,0,13
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청룡초등학교,공립,1,35,0,0,38,1,35,17
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청룡초등학교장고분교장,공립,1,4,0,0,5,0,0,5
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청보초등학교,공립,1,18,0,0,28,0,0,10
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청소초등학교,공립,1,21,0,0,34,0,0,19
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청파초등학교,공립,2,32,0,0,71,0,0,33
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,청파초등학교호도분교장,공립,1,7,1,6,4,1,7,3
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,한내초등학교,공립,1,20,0,0,172,0,0,103
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,고남초등학교,공립,1,15,0,0,33,0,0,20
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,근흥초등학교,공립,1,19,0,0,24,0,0,15
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,남면초등학교,공립,1,10,0,0,22,0,0,16
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,대기초등학교,공립,1,22,0,0,44,0,0,24
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,모항초등학교,공립,1,14,0,0,32,0,0,21
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,방포초등학교,공립,1,20,0,0,36,0,0,16
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,삼성초등학교,공립,1,13,0,0,23,0,0,15
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,소원초등학교,공립,1,7,0,0,22,1,24,9
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,소원초등학교의항분교장,공립,1,7,0,0,5,0,0,2
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,송암초등학교,공립,1,17,0,0,41,0,0,28
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,시목초등학교,공립,2,53,0,0,41,0,0,19
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,안면초등학교,공립,1,25,0,0,113,0,0,52
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,안중초등학교,공립,1,9,0,0,23,0,0,21
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,안흥초등학교,공립,1,20,0,0,31,1,21,14
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,안흥초등학교신진도분교장,공립,1,3,0,0,3,0,0,0
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,원북초등학교,공립,2,44,0,0,42,0,0,29
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,원북초등학교방갈분교장,공립,1,16,0,0,12,0,0,4
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,이원초등학교,공립,1,8,0,0,21,0,0,12
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,이원초등학교관동분교장,공립,1,4,0,0,6,0,0,5
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,창기초등학교,공립,1,15,0,0,36,0,0,13
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,태안초등학교,공립,2,50,0,0,311,0,0,205
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,화동초등학교,공립,2,50,0,0,108,1,28,34
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,갈산초등학교,공립,2,26,0,0,64,0,0,33
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,결성초등학교,공립,0,0,0,0,9,1,15,4
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,광천초등학교,공립,2,48,0,0,107,0,0,48
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,구항초등학교,공립,1,25,0,0,54,4,52,20
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,금당초등학교,공립,1,22,0,0,37,0,0,19
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,금마초등학교,공립,1,22,0,0,46,0,0,17
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,대정초등학교,공립,0,0,0,0,31,1,14,14
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,덕명초등학교,공립,1,19,0,0,41,0,0,42
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,배양초등학교,공립,1,18,0,0,37,0,0,17
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,서부초등학교,공립,1,18,0,0,39,0,0,11
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,서해삼육초등학교,사립,1,20,0,0,120,0,0,51
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,신당초등학교,공립,1,18,0,0,9,0,0,9
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,용봉초등학교,공립,1,33,0,0,59,0,0,29
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,은하초등학교,공립,0,0,0,0,24,1,20,9
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,장곡초등학교,공립,1,14,0,0,26,2,14,17
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍남초등학교,공립,4,106,0,0,657,0,0,356
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍동초등학교,공립,1,31,0,0,88,0,0,47
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍북초등학교,공립,1,34,0,0,51,0,0,24
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍성초등학교,공립,5,120,0,0,647,1,4,354
충청남도교육청,충청남도홍성교육지원청,충청남도 홍성군,홍주초등학교,공립,1,34,0,0,102,0,0,73
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안용곡초등학교,공립,3,71,0,0,703,0,0,400
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안백석초등학교,공립,1,24,0,0,735,0,0,363
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안오성초등학교,공립,2,47,0,0,795,0,0,424
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대천동대초등학교,공립,3,57,0,0,770,0,0,320
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,온양권곡초등학교,공립,1,28,0,0,426,0,0,249
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안불당초등학교,공립,2,50,0,0,953,0,0,576
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안서당초등학교,공립,1,24,0,0,643,0,0,395
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안두정초등학교,공립,2,42,0,0,697,0,0,290
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안신대초등학교,공립,2,49,0,0,535,0,0,267
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안수곡초등학교,공립,2,40,0,0,536,0,0,277
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,소망초등학교,공립,2,50,0,0,506,1,18,243
충청남도교육청,충청남도서산교육지원청,충청남도 서산시,서산석림초등학교,공립,2,26,0,0,449,0,0,287
충청남도교육청,충청남도서산교육지원청,충청남도 서산시,서산대진초등학교,공립,1,27,0,0,53,0,0,44
충청남도교육청,충청남도논산계룡교육지원청,충청남도 논산시,논산내동초등학교,공립,3,75,0,0,737,0,0,396
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,명천초등학교,공립,3,68,0,0,408,0,0,252
충청남도교육청,충청남도논산계룡교육지원청,충청남도 계룡시,신도초등학교,공립,2,51,0,0,252,0,0,153
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,온양신정초등학교,공립,2,33,0,0,227,0,0,143
충청남도교육청,충청남도당진교육지원청,충청남도 당진시,원당초등학교,공립,3,75,0,0,950,0,0,474
충청남도교육청,충청남도태안교육지원청,충청남도 태안군,백화초등학교,공립,2,43,0,0,552,0,0,281
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안삼거리초등학교,공립,2,48,0,0,493,0,0,277
충청남도교육청,충청남도논산계룡교육지원청,충청남도 계룡시,금암초등학교,공립,2,58,0,0,373,0,0,213
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안용소초등학교,공립,2,52,0,0,760,0,0,363
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안청룡초등학교,공립,2,50,0,0,614,0,0,338
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,아산북수초등학교,공립,1,25,0,0,896,0,0,391
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,모산초등학교,공립,1,25,0,0,927,0,0,386
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,아산남성초등학교,공립,2,51,0,0,680,0,0,339
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안와촌초등학교,공립,1,25,0,0,139,0,0,74
충청남도교육청,충청남도보령교육지원청,충청남도 보령시,미산초등학교,공립,1,19,0,0,38,0,0,14
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안쌍정초등학교,공립,2,47,0,0,435,0,0,193
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,신흥초등학교,공립,2,52,0,0,384,1,6,204
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안청당초등학교,공립,2,50,0,0,442,0,0,205
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,온양풍기초등학교,공립,2,40,0,0,941,0,0,437
충청남도교육청,충청남도서산교육지원청,충청남도 서산시,서산예천초등학교,공립,2,36,0,0,452,0,0,296
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,연화초등학교,공립,1,25,0,0,524,0,0,298
충청남도교육청,충청남도서산교육지원청,충청남도 서산시,서산동문초등학교,공립,1,20,0,0,666,0,0,408
충청남도교육청,충청남도아산교육지원청,충청남도 아산시,충무초등학교,공립,2,46,0,0,431,0,0,250
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안새샘초등학교,공립,2,52,0,0,980,0,0,380
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 동남구,천안가온초등학교,공립,2,50,0,0,811,0,0,316
충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안차암초등학교,공립,3,73,0,0,702,0,0,131
